"type","begin_time","frequency","count","created with version","exported with version","project","last_name","first_name","born","sex","measurement_date","record_name"
"record","0.00000","2000","33640","Noraxon MR3 3.20.68","3.20.68","Kevin test","KEVIN","","","male","2025-07-17T16:09:36.565+08:00","EMG 2 channel recording-3"

"time","Activity","Marker","RT VMO (uV)","RT SEMITEND. (uV)"
8.26000,,,-25.05232755,-9.769118944
8.26050,,,-20.47441144,-9.158730129
8.26100,,,-18.03285618,-5.801591644
8.26150,,,-20.16921703,-3.360036383
8.26200,,,-24.44193874,-3.970425198
8.26250,,,-25.05232755,-5.496397237
8.26300,,,-19.86402262,-4.275619606
8.26350,,,-13.76013447,-1.223675529
8.26400,,,-11.0133848,-0.002897897924
8.26450,,,-10.40299599,-2.749647567
8.26500,,,-7.656246316,-6.717174867
8.26550,,,-4.604302239,-9.158730129
8.26600,,,-4.604302239,-8.853535721
8.26650,,,-7.0458575,-7.022369275
8.26700,,,-7.656246316,-4.275619606
8.26750,,,-5.519885462,-1.528869936
8.26800,,,-2.773135793,0.6074909175
8.26850,,,-1.857552569,1.828268548
8.26900,,,-0.6367749386,3.049046179
8.26950,,,1.499585915,3.354240587
8.27000,,,4.8567244,3.354240587
8.27050,,,8.8242517,3.964629402
8.27100,,,12.18139018,6.711379072
8.27150,,,12.791779,10.67890637
8.27200,,,10.04502933,12.81526723
8.27250,,,6.993085254,12.51007282
8.27300,,,6.077502031,12.51007282
8.27350,,,6.382696439,14.03604486
8.27400,,,5.772307623,15.25682249
8.27450,,,6.382696439,14.95162808
8.27500,,,10.96061255,14.03604486
8.27550,,,17.06450071,14.03604486
8.27600,,,20.7268336,12.51007282
8.27650,,,21.03202801,8.847739925
8.27700,,,20.42163919,5.490601441
8.27750,,,19.50605597,5.795795848
8.27800,,,15.84372308,7.932156702
8.27850,,,10.04502933,7.016573479
8.27900,,,5.772307623,3.964629402
8.27950,,,4.551529992,2.133462956
8.28000,,,3.941141177,3.354240587
8.28050,,,3.025557954,5.185407033
8.28100,,,2.415169138,5.185407033
8.28150,,,-0.3315805309,3.964629402
8.28200,,,-8.266635131,3.964629402
8.28250,,,-20.47441144,3.964629402
8.28300,,,-29.32504926,5.795795848
8.28350,,,-29.93543808,8.847739925
8.28400,,,-22.9159667,13.12046163
8.28450,,,-13.45494006,16.17240571
8.28500,,,-6.740663093,16.17240571
8.28550,,,-4.299107831,14.95162808
8.28600,,,-3.383524608,14.64643367
8.28650,,,-1.552358162,14.95162808
8.28700,,,1.499585915,13.12046163
8.28750,,,4.551529992,9.458128741
8.28800,,,6.993085254,6.100990256
8.28850,,,10.35022374,4.880212625
8.28900,,,13.40216782,3.659434994
8.28950,,,13.40216782,0.9126853252
8.29000,,,9.129446108,-1.528869936
8.29050,,,5.467113215,-2.139258752
8.29100,,,7.298279662,-0.918481121
8.29150,,,11.26580696,1.217879733
8.29200,,,12.18139018,3.659434994
8.29250,,,9.434640516,4.880212625
8.29300,,,5.772307623,4.575018218
8.29350,,,3.330752362,1.828268548
8.29400,,,-0.0263861232,-1.223675529
8.29450,,,-4.909496646,-1.528869936
8.29500,,,-9.487412762,0.6074909175
8.29550,,,-10.70819039,1.828268548
8.29600,,,-9.79260717,0.6074909175
8.29650,,,-9.487412762,-0.918481121
8.29700,,,-10.09780158,-0.918481121
8.29750,,,-11.0133848,-0.6132867133
8.29800,,,-11.92896802,-1.223675529
8.29850,,,-13.76013447,-2.44445316
8.29900,,,-16.50688414,-1.834064344
8.29950,,,-19.55882822,-0.3080923056
8.30000,,,-20.77960585,1.217879733
8.30050,,,-19.86402262,2.743851771
8.30100,,,-17.72766177,4.26982381
8.30150,,,-15.28610651,5.490601441
8.30200,,,-12.53935684,5.490601441
8.30250,,,-8.877023947,5.185407033
8.30300,,,-4.909496646,5.795795848
8.30350,,,-1.857552569,6.406184664
8.30400,,,0.5840026922,5.795795848
8.30450,,,4.551529992,4.26982381
8.30500,,,8.8242517,4.880212625
8.30550,,,12.18139018,7.626962295
8.30600,,,14.92813985,9.458128741
8.30650,,,17.98008393,9.763323149
8.30700,,,21.03202801,9.763323149
8.30750,,,21.64241682,11.899684
8.30800,,,19.20086156,14.64643367
8.30850,,,15.84372308,15.25682249
8.30900,,,13.09697341,14.03604486
8.30950,,,10.04502933,13.42565604
8.31000,,,5.772307623,12.81526723
8.31050,,,1.804780323,11.28929519
8.31100,,,-0.3315805309,8.23735111
8.31150,,,-2.467941385,5.490601441
8.31200,,,-6.435468685,3.354240587
8.31250,,,-10.40299599,-0.002897897924
8.31300,,,-11.0133848,-4.580814013
8.31350,,,-7.961440723,-8.853535721
8.31400,,,-4.909496646,-10.98989658
8.31450,,,-3.993913423,-11.9054798
8.31500,,,-4.604302239,-13.12625743
8.31550,,,-4.299107831,-14.34703506
8.31600,,,-3.383524608,-14.65222947
8.31650,,,-3.0783302,-13.43145184
8.31700,,,-2.773135793,-11.60028539
8.31750,,,-0.0263861232,-8.548341314
8.31800,,,4.246335585,-4.275619606
8.31850,,,9.129446108,0.6074909175
8.31900,,,13.09697341,3.964629402
8.31950,,,15.23333426,5.490601441
8.32000,,,14.62294545,5.185407033
8.32050,,,10.65541815,4.575018218
8.32100,,,6.077502031,4.575018218
8.32150,,,3.635946769,5.490601441
8.32200,,,3.025557954,6.406184664
8.32250,,,1.194391508,6.711379072
8.32300,,,-2.467941385,6.100990256
8.32350,,,-6.130274277,4.880212625
8.32400,,,-8.571829539,3.964629402
8.32450,,,-11.92896802,2.743851771
8.32500,,,-14.9809121,2.438657364
8.32550,,,-14.37052329,2.743851771
8.32600,,,-9.182218354,3.049046179
8.32650,,,-2.773135793,2.438657364
8.32700,,,1.804780323,1.523074141
8.32750,,,6.993085254,2.133462956
8.32800,,,14.62294545,4.575018218
8.32850,,,21.33722242,8.23735111
8.32900,,,22.86319445,11.28929519
8.32950,,,20.42163919,14.03604486
8.33000,,,19.50605597,15.8672113
8.33050,,,21.33722242,16.47760012
8.33100,,,23.16838886,14.95162808
8.33150,,,21.64241682,13.12046163
8.33200,,,17.67488952,11.28929519
8.33250,,,13.09697341,10.06851756
8.33300,,,9.129446108,8.847739925
8.33350,,,4.246335585,7.016573479
8.33400,,,-2.467941385,4.26982381
8.33450,,,-9.79260717,1.217879733
8.33500,,,-14.9809121,-0.918481121
8.33550,,,-17.42246736,-0.918481121
8.33600,,,-20.16921703,-0.002897897924
8.33650,,,-25.05232755,-0.918481121
8.33700,,,-31.15621571,-3.970425198
8.33750,,,-34.51335419,-5.801591644
8.33800,,,-33.59777097,-3.970425198
8.33850,,,-32.07179893,-0.002897897924
8.33900,,,-31.15621571,3.964629402
8.33950,,,-29.63024367,6.711379072
8.34000,,,-25.66271637,8.23735111
8.34050,,,-21.38999466,7.321767887
8.34100,,,-19.25363381,3.964629402
8.34150,,,-18.64324499,0.9126853252
8.34200,,,-16.81207855,-0.918481121
8.34250,,,-12.53935684,-1.834064344
8.34300,,,-8.266635131,-1.834064344
8.34350,,,-6.130274277,-1.223675529
8.34400,,,-4.909496646,-0.918481121
8.34450,,,-2.467941385,-2.139258752
8.34500,,,0.8891970999,-2.139258752
8.34550,,,4.246335585,1.828268548
8.34600,,,7.603474069,8.23735111
8.34650,,,13.09697341,12.81526723
8.34700,,,18.89566715,12.81526723
8.34750,,,20.7268336,9.152934333
8.34800,,,16.7593063,4.575018218
8.34850,,,9.434640516,-0.002897897924
8.34900,,,3.025557954,-4.275619606
8.34950,,,-1.247163754,-7.022369275
8.35000,,,-6.130274277,-9.158730129
8.35050,,,-10.70819039,-12.21067421
8.35100,,,-13.45494006,-14.95742388
8.35150,,,-13.14974565,-14.95742388
8.35200,,,-12.53935684,-11.60028539
8.35250,,,-13.14974565,-7.022369275
8.35300,,,-12.84455125,-2.139258752
8.35350,,,-11.0133848,3.659434994
8.35400,,,-7.961440723,9.152934333
8.35450,,,-5.82507987,13.42565604
8.35500,,,-3.993913423,15.25682249
8.35550,,,-1.857552569,16.17240571
8.35600,,,-0.0263861232,18.00357216
8.35650,,,-0.0263861232,20.44512742
8.35700,,,-1.857552569,21.36071064
8.35750,,,-2.467941385,20.13993301
8.35800,,,-1.247163754,16.17240571
8.35850,,,-0.0263861232,10.98410078
8.35900,,,0.8891970999,6.100990256
8.35950,,,1.499585915,3.964629402
8.36000,,,2.415169138,3.049046179
8.36050,,,3.025557954,2.743851771
8.36100,,,3.025557954,1.217879733
8.36150,,,4.246335585,-0.918481121
8.36200,,,5.467113215,-3.66523079
8.36250,,,5.161918808,-5.801591644
8.36300,,,2.109974731,-6.106786052
8.36350,,,-1.247163754,-4.886008421
8.36400,,,-3.0783302,-3.970425198
8.36450,,,-3.688719016,-3.66523079
8.36500,,,-4.604302239,-2.749647567
8.36550,,,-5.82507987,-1.528869936
8.36600,,,-5.519885462,-0.002897897924
8.36650,,,-3.383524608,1.217879733
8.36700,,,0.2788082845,3.964629402
8.36750,,,5.467113215,8.847739925
8.36800,,,10.35022374,12.81526723
8.36850,,,11.87619578,13.12046163
8.36900,,,9.129446108,11.28929519
8.36950,,,5.467113215,9.763323149
8.37000,,,4.8567244,9.458128741
8.37050,,,8.519057292,8.847739925
8.37100,,,10.96061255,7.321767887
8.37150,,,8.519057292,5.185407033
8.37200,,,4.246335585,3.964629402
8.37250,,,2.720363546,2.743851771
8.37300,,,4.8567244,2.133462956
8.37350,,,7.298279662,1.217879733
8.37400,,,7.298279662,-0.002897897924
8.37450,,,7.603474069,-0.918481121
8.37500,,,7.908668477,-1.528869936
8.37550,,,5.467113215,-2.44445316
8.37600,,,-0.9419693463,-4.886008421
8.37650,,,-6.435468685,-7.327563683
8.37700,,,-3.688719016,-6.106786052
8.37750,,,6.077502031,-0.3080923056
8.37800,,,15.23333426,6.100990256
8.37850,,,19.50605597,9.763323149
8.37900,,,23.16838886,10.98410078
8.37950,,,29.57747142,11.59448959
8.38000,,,35.37616517,13.73085045
8.38050,,,34.76577635,15.8672113
8.38100,,,28.05149939,16.47760012
8.38150,,,20.42163919,15.8672113
8.38200,,,15.23333426,15.56201689
8.38250,,,11.57100137,16.47760012
8.38300,,,7.603474069,18.30876656
8.38350,,,2.415169138,18.00357216
8.38400,,,-2.773135793,14.64643367
8.38450,,,-7.656246316,9.763323149
8.38500,,,-10.70819039,5.185407033
8.38550,,,-11.62377362,3.659434994
8.38600,,,-11.31857921,3.964629402
8.38650,,,-11.0133848,5.490601441
8.38700,,,-9.79260717,8.23735111
8.38750,,,-7.0458575,11.28929519
8.38800,,,-4.604302239,13.12046163
8.38850,,,-3.383524608,12.81526723
8.38900,,,-4.299107831,10.98410078
8.38950,,,-6.130274277,10.37371196
8.39000,,,-7.656246316,12.20487841
8.39050,,,-8.877023947,14.95162808
8.39100,,,-11.31857921,15.56201689
8.39150,,,-16.20168973,12.20487841
8.39200,,,-23.22116111,5.795795848
8.39250,,,-28.71466045,-0.6132867133
8.39300,,,-29.01985485,-4.886008421
8.39350,,,-24.74713315,-5.801591644
8.39400,,,-19.25363381,-4.886008421
8.39450,,,-16.20168973,-2.749647567
8.39500,,,-14.37052329,-0.6132867133
8.39550,,,-11.31857921,2.438657364
8.39600,,,-6.435468685,5.490601441
8.39650,,,-1.857552569,8.847739925
8.39700,,,1.499585915,9.763323149
8.39750,,,3.941141177,8.23735111
8.39800,,,6.382696439,6.711379072
8.39850,,,9.434640516,7.321767887
8.39900,,,11.57100137,9.152934333
8.39950,,,10.96061255,8.847739925
8.40000,,,6.077502031,4.575018218
8.40050,,,0.5840026922,-0.918481121
8.40100,,,-1.857552569,-4.275619606
8.40150,,,-0.6367749386,-3.970425198
8.40200,,,1.194391508,-2.749647567
8.40250,,,2.720363546,-2.139258752
8.40300,,,5.161918808,-3.360036383
8.40350,,,9.129446108,-5.801591644
8.40400,,,12.48658459,-10.07431335
8.40450,,,12.48658459,-16.17820151
8.40500,,,9.129446108,-21.67170084
8.40550,,,5.161918808,-23.8080617
8.40600,,,3.635946769,-21.36650644
8.40650,,,3.941141177,-16.17820151
8.40700,,,5.161918808,-11.29509098
8.40750,,,6.687890846,-8.853535721
8.40800,,,7.908668477,-8.243146906
8.40850,,,9.434640516,-7.022369275
8.40900,,,11.57100137,-4.275619606
8.40950,,,13.09697341,-1.223675529
8.41000,,,10.96061255,-0.3080923056
8.41050,,,5.772307623,-2.139258752
8.41100,,,1.804780323,-4.275619606
8.41150,,,0.2788082845,-3.360036383
8.41200,,,-0.0263861232,0.3022965098
8.41250,,,-1.857552569,3.659434994
8.41300,,,-3.383524608,5.490601441
8.41350,,,-1.857552569,7.321767887
8.41400,,,0.8891970999,10.06851756
8.41450,,,3.330752362,12.81526723
8.41500,,,4.551529992,13.42565604
8.41550,,,4.551529992,13.12046163
8.41600,,,3.025557954,14.03604486
8.41650,,,-1.552358162,15.56201689
8.41700,,,-8.571829539,15.8672113
8.41750,,,-15.59130092,14.95162808
8.41800,,,-19.25363381,14.34123926
8.41850,,,-18.9484394,14.95162808
8.41900,,,-14.9809121,15.8672113
8.41950,,,-10.09780158,14.95162808
8.42000,,,-7.656246316,13.12046163
8.42050,,,-7.351051908,10.98410078
8.42100,,,-6.130274277,9.152934333
8.42150,,,-0.9419693463,7.016573479
8.42200,,,4.8567244,5.490601441
8.42250,,,7.603474069,4.575018218
8.42300,,,7.298279662,3.964629402
8.42350,,,8.8242517,3.354240587
8.42400,,,13.40216782,2.438657364
8.42450,,,17.36969512,1.828268548
8.42500,,,16.7593063,1.828268548
8.42550,,,13.40216782,1.523074141
8.42600,,,11.57100137,0.9126853252
8.42650,,,13.40216782,0.6074909175
8.42700,,,17.67488952,2.438657364
8.42750,,,19.81125038,4.880212625
8.42800,,,18.28527834,6.100990256
8.42850,,,14.31775104,5.185407033
8.42900,,,11.57100137,3.964629402
8.42950,,,10.04502933,2.743851771
8.43000,,,6.993085254,2.438657364
8.43050,,,2.109974731,1.828268548
8.43100,,,-2.773135793,1.828268548
8.43150,,,-5.82507987,2.743851771
8.43200,,,-7.351051908,3.964629402
8.43250,,,-8.266635131,5.490601441
8.43300,,,-8.266635131,7.626962295
8.43350,,,-7.351051908,10.06851756
8.43400,,,-7.351051908,11.28929519
8.43450,,,-8.571829539,10.98410078
8.43500,,,-10.09780158,10.67890637
8.43550,,,-9.487412762,10.37371196
8.43600,,,-7.961440723,8.847739925
8.43650,,,-6.740663093,5.795795848
8.43700,,,-4.909496646,3.659434994
8.43750,,,-1.552358162,3.354240587
8.43800,,,1.194391508,3.964629402
8.43850,,,0.5840026922,2.438657364
8.43900,,,-0.6367749386,-0.3080923056
8.43950,,,-0.0263861232,-0.002897897924
8.44000,,,4.246335585,3.049046179
8.44050,,,8.519057292,4.575018218
8.44100,,,10.35022374,3.049046179
8.44150,,,10.96061255,0.3022965098
8.44200,,,10.96061255,-0.002897897924
8.44250,,,10.04502933,3.049046179
8.44300,,,9.739834923,5.795795848
8.44350,,,11.57100137,7.626962295
8.44400,,,14.31775104,8.847739925
8.44450,,,14.01255663,9.458128741
8.44500,,,10.35022374,10.06851756
8.44550,,,5.772307623,10.37371196
8.44600,,,2.415169138,10.67890637
8.44650,,,-0.0263861232,11.28929519
8.44700,,,-1.247163754,12.20487841
8.44750,,,-1.247163754,13.12046163
8.44800,,,-0.3315805309,14.03604486
8.44850,,,-0.6367749386,14.64643367
8.44900,,,-1.857552569,14.95162808
8.44950,,,-1.552358162,16.47760012
8.45000,,,0.8891970999,18.61396097
8.45050,,,2.109974731,20.44512742
8.45100,,,-0.9419693463,20.44512742
8.45150,,,-6.740663093,19.8347386
8.45200,,,-10.70819039,18.91915538
8.45250,,,-10.09780158,16.78279453
8.45300,,,-6.740663093,13.42565604
8.45350,,,-3.383524608,10.06851756
8.45400,,,-1.247163754,8.542545518
8.45450,,,-0.3315805309,8.23735111
8.45500,,,-0.3315805309,7.321767887
8.45550,,,-0.3315805309,4.880212625
8.45600,,,-0.3315805309,3.049046179
8.45650,,,-0.9419693463,0.6074909175
8.45700,,,-3.688719016,-2.139258752
8.45750,,,-7.351051908,-4.886008421
8.45800,,,-9.79260717,-6.106786052
8.45850,,,-9.182218354,-6.106786052
8.45900,,,-8.266635131,-7.327563683
8.45950,,,-9.79260717,-10.07431335
8.46000,,,-13.45494006,-12.82106302
8.46050,,,-15.59130092,-13.43145184
8.46100,,,-15.89649532,-12.21067421
8.46150,,,-16.20168973,-10.37950776
8.46200,,,-18.9484394,-8.853535721
8.46250,,,-21.69518907,-7.022369275
8.46300,,,-21.38999466,-5.191202829
8.46350,,,-16.81207855,-3.970425198
8.46400,,,-11.0133848,-5.191202829
8.46450,,,-5.82507987,-8.243146906
8.46500,,,-2.467941385,-10.98989658
8.46550,,,-0.9419693463,-11.29509098
8.46600,,,-0.9419693463,-9.158730129
8.46650,,,-0.6367749386,-7.327563683
8.46700,,,1.194391508,-6.41198046
8.46750,,,4.551529992,-4.580814013
8.46800,,,7.298279662,-0.3080923056
8.46850,,,8.8242517,4.880212625
8.46900,,,9.739834923,10.06851756
8.46950,,,10.04502933,14.03604486
8.47000,,,9.434640516,16.47760012
8.47050,,,8.213862885,16.17240571
8.47100,,,7.298279662,13.42565604
8.47150,,,7.908668477,11.59448959
8.47200,,,9.434640516,11.28929519
8.47250,,,10.96061255,11.899684
8.47300,,,10.04502933,10.98410078
8.47350,,,6.382696439,9.458128741
8.47400,,,2.109974731,7.626962295
8.47450,,,-0.0263861232,2.743851771
8.47500,,,-0.9419693463,-6.717174867
8.47550,,,-3.0783302,-16.17820151
8.47600,,,-6.740663093,-20.75611762
8.47650,,,-9.79260717,-21.36650644
8.47700,,,-10.70819039,-22.58728407
8.47750,,,-10.40299599,-24.41845051
8.47800,,,-12.23416243,-22.89247848
8.47850,,,-16.20168973,-18.00936795
8.47900,,,-19.86402262,-13.43145184
8.47950,,,-20.16921703,-11.29509098
8.48000,,,-16.20168973,-9.158730129
8.48050,,,-10.40299599,-4.580814013
8.48100,,,-4.909496646,-0.002897897924
8.48150,,,-1.857552569,1.828268548
8.48200,,,-0.3315805309,3.049046179
8.48250,,,-0.0263861232,5.490601441
8.48300,,,-0.0263861232,8.847739925
8.48350,,,-1.552358162,9.763323149
8.48400,,,-3.383524608,8.23735111
8.48450,,,-1.857552569,7.016573479
8.48500,,,3.025557954,7.932156702
8.48550,,,7.603474069,9.152934333
8.48600,,,7.603474069,9.458128741
8.48650,,,3.330752362,9.152934333
8.48700,,,-0.0263861232,10.06851756
8.48750,,,-0.3315805309,11.59448959
8.48800,,,-0.0263861232,12.20487841
8.48850,,,-1.247163754,11.28929519
8.48900,,,-4.604302239,10.67890637
8.48950,,,-7.961440723,11.28929519
8.49000,,,-8.877023947,12.81526723
8.49050,,,-7.0458575,13.12046163
8.49100,,,-3.383524608,12.20487841
8.49150,,,-2.467941385,11.28929519
8.49200,,,-6.435468685,10.67890637
8.49250,,,-12.53935684,10.37371196
8.49300,,,-12.84455125,10.37371196
8.49350,,,-6.740663093,11.59448959
8.49400,,,-1.247163754,14.64643367
8.49450,,,-1.247163754,17.69837775
8.49500,,,-2.773135793,18.30876656
8.49550,,,-0.0263861232,17.08798893
8.49600,,,3.635946769,15.8672113
8.49650,,,3.635946769,15.56201689
8.49700,,,-0.0263861232,14.64643367
8.49750,,,-0.3315805309,12.51007282
8.49800,,,3.635946769,11.59448959
8.49850,,,9.129446108,13.42565604
8.49900,,,13.09697341,15.8672113
8.49950,,,16.14891748,15.56201689
8.50000,,,18.59047275,13.42565604
8.50050,,,19.50605597,12.81526723
8.50100,,,19.81125038,14.64643367
8.50150,,,22.25280564,16.78279453
8.50200,,,25.30474972,17.69837775
8.50250,,,24.6943609,17.69837775
8.50300,,,19.81125038,17.69837775
8.50350,,,15.53852867,16.47760012
8.50400,,,15.53852867,14.34123926
8.50450,,,17.98008393,12.81526723
8.50500,,,19.50605597,12.81526723
8.50550,,,16.7593063,12.81526723
8.50600,,,6.993085254,10.06851756
8.50650,,,-10.40299599,3.659434994
8.50700,,,-29.63024367,-4.580814013
8.50750,,,-39.09127031,-10.07431335
8.50800,,,-33.29257656,-11.60028539
8.50850,,,-18.9484394,-9.769118944
8.50900,,,-7.0458575,-6.717174867
8.50950,,,-2.773135793,-4.886008421
8.51000,,,-5.214691054,-4.275619606
8.51050,,,-11.0133848,-4.580814013
8.51100,,,-18.03285618,-4.886008421
8.51150,,,-22.30557789,-4.275619606
8.51200,,,-22.30557789,-3.66523079
8.51250,,,-18.64324499,-2.44445316
8.51300,,,-14.37052329,-0.6132867133
8.51350,,,-9.79260717,1.828268548
8.51400,,,-5.82507987,3.964629402
8.51450,,,-3.993913423,5.795795848
8.51500,,,-3.993913423,6.406184664
8.51550,,,-3.688719016,5.795795848
8.51600,,,-0.0263861232,4.26982381
8.51650,,,6.382696439,2.438657364
8.51700,,,11.57100137,0.6074909175
8.51750,,,13.70736222,-0.002897897924
8.51800,,,14.92813985,0.9126853252
8.51850,,,16.7593063,0.9126853252
8.51900,,,17.36969512,-2.44445316
8.51950,,,16.14891748,-7.63275809
8.52000,,,14.62294545,-10.68470217
8.52050,,,14.92813985,-10.68470217
8.52100,,,16.7593063,-9.769118944
8.52150,,,17.67488952,-10.98989658
8.52200,,,16.7593063,-12.21067421
8.52250,,,13.70736222,-11.9054798
8.52300,,,10.35022374,-10.37950776
8.52350,,,9.129446108,-10.07431335
8.52400,,,10.65541815,-11.29509098
8.52450,,,13.09697341,-11.9054798
8.52500,,,12.791779,-9.769118944
8.52550,,,9.129446108,-6.41198046
8.52600,,,4.551529992,-3.054841975
8.52650,,,1.194391508,-1.834064344
8.52700,,,-0.3315805309,-2.44445316
8.52750,,,-1.857552569,-2.139258752
8.52800,,,-2.467941385,0.3022965098
8.52850,,,-0.9419693463,3.964629402
8.52900,,,1.804780323,6.406184664
8.52950,,,5.467113215,7.932156702
8.53000,,,8.8242517,10.67890637
8.53050,,,11.57100137,14.03604486
8.53100,,,14.62294545,16.47760012
8.53150,,,17.67488952,17.08798893
8.53200,,,19.81125038,18.30876656
8.53250,,,19.50605597,21.36071064
8.53300,,,16.14891748,23.19187709
8.53350,,,11.87619578,20.75032183
8.53400,,,9.739834923,16.78279453
8.53450,,,9.129446108,14.03604486
8.53500,,,7.298279662,13.12046163
8.53550,,,4.246335585,12.20487841
8.53600,,,2.109974731,10.37371196
8.53650,,,1.194391508,8.542545518
8.53700,,,-0.3315805309,6.100990256
8.53750,,,-4.299107831,2.743851771
8.53800,,,-8.571829539,-0.918481121
8.53850,,,-10.70819039,-2.749647567
8.53900,,,-12.23416243,-2.749647567
8.53950,,,-14.06532888,-3.970425198
8.54000,,,-16.20168973,-6.106786052
8.54050,,,-18.64324499,-7.63275809
8.54100,,,-22.30557789,-7.63275809
8.54150,,,-28.10427163,-7.63275809
8.54200,,,-33.29257656,-9.463924537
8.54250,,,-34.51335419,-10.98989658
8.54300,,,-32.07179893,-10.07431335
8.54350,,,-29.63024367,-5.496397237
8.54400,,,-28.71466045,-0.3080923056
8.54450,,,-28.10427163,3.659434994
8.54500,,,-25.96791078,6.100990256
8.54550,,,-21.08480025,8.542545518
8.54600,,,-13.76013447,11.28929519
8.54650,,,-4.909496646,13.42565604
8.54700,,,3.025557954,14.34123926
8.54750,,,7.908668477,14.34123926
8.54800,,,9.739834923,14.34123926
8.54850,,,10.04502933,14.95162808
8.54900,,,10.65541815,14.95162808
8.54950,,,10.04502933,14.95162808
8.55000,,,6.993085254,14.34123926
8.55050,,,3.330752362,12.81526723
8.55100,,,1.194391508,9.458128741
8.55150,,,-0.0263861232,4.880212625
8.55200,,,-3.0783302,1.828268548
8.55250,,,-7.656246316,0.3022965098
8.55300,,,-12.84455125,-0.6132867133
8.55350,,,-17.11727295,-2.139258752
8.55400,,,-19.86402262,-3.054841975
8.55450,,,-20.16921703,-3.054841975
8.55500,,,-17.11727295,-2.749647567
8.55550,,,-12.84455125,-4.580814013
8.55600,,,-10.70819039,-6.717174867
8.55650,,,-11.62377362,-5.496397237
8.55700,,,-11.62377362,-0.002897897924
8.55750,,,-7.961440723,6.100990256
8.55800,,,-3.383524608,8.847739925
8.55850,,,-0.6367749386,8.542545518
8.55900,,,-0.0263861232,7.321767887
8.55950,,,0.8891970999,7.321767887
8.56000,,,2.109974731,7.626962295
8.56050,,,1.499585915,6.406184664
8.56100,,,1.194391508,4.575018218
8.56150,,,5.772307623,4.575018218
8.56200,,,15.53852867,7.016573479
8.56250,,,24.08397209,10.06851756
8.56300,,,26.52552735,10.37371196
8.56350,,,23.47358327,8.23735111
8.56400,,,21.33722242,6.711379072
8.56450,,,23.16838886,7.932156702
8.56500,,,28.05149939,10.67890637
8.56550,,,32.01902669,12.20487841
8.56600,,,34.46058195,11.899684
8.56650,,,35.07097076,11.59448959
8.56700,,,33.23980432,12.81526723
8.56750,,,28.35669379,13.12046163
8.56800,,,19.81125038,10.06851756
8.56850,,,11.87619578,4.575018218
8.56900,,,9.129446108,0.6074909175
8.56950,,,12.48658459,-0.918481121
8.57000,,,16.7593063,-0.6132867133
8.57050,,,16.7593063,0.6074909175
8.57100,,,12.48658459,2.133462956
8.57150,,,8.213862885,3.354240587
8.57200,,,7.298279662,3.354240587
8.57250,,,7.603474069,3.354240587
8.57300,,,5.467113215,5.185407033
8.57350,,,-1.247163754,7.626962295
8.57400,,,-12.23416243,7.016573479
8.57450,,,-24.13674433,3.964629402
8.57500,,,-31.76660452,0.9126853252
8.57550,,,-32.68218775,0.6074909175
8.57600,,,-30.8510213,1.217879733
8.57650,,,-30.8510213,0.6074909175
8.57700,,,-31.46141012,-1.223675529
8.57750,,,-26.57829959,-1.834064344
8.57800,,,-15.89649532,-0.918481121
8.57850,,,-6.740663093,-0.3080923056
8.57900,,,-4.604302239,-1.223675529
8.57950,,,-5.214691054,-2.749647567
8.58000,,,-0.3315805309,-2.44445316
8.58050,,,9.129446108,-0.3080923056
8.58100,,,16.14891748,2.438657364
8.58150,,,16.14891748,2.743851771
8.58200,,,14.01255663,0.9126853252
8.58250,,,13.40216782,-0.3080923056
8.58300,,,13.40216782,1.828268548
8.58350,,,12.48658459,5.185407033
8.58400,,,14.01255663,7.016573479
8.58450,,,20.11644479,7.626962295
8.58500,,,28.05149939,9.458128741
8.58550,,,32.93460991,12.81526723
8.58600,,,35.07097076,14.64643367
8.58650,,,36.29174839,14.03604486
8.58700,,,36.5969428,12.81526723
8.58750,,,32.93460991,13.12046163
8.58800,,,26.22033294,13.73085045
8.58850,,,21.64241682,14.34123926
8.58900,,,20.11644479,16.47760012
8.58950,,,17.36969512,20.75032183
8.59000,,,10.04502933,24.41265472
8.59050,,,-1.247163754,24.41265472
8.59100,,,-14.06532888,21.36071064
8.59150,,,-27.49388282,18.00357216
8.59200,,,-39.39646472,14.95162808
8.59250,,,-48.24710254,11.28929519
8.59300,,,-52.51982425,8.23735111
8.59350,,,-53.74060188,6.406184664
8.59400,,,-54.6561851,4.880212625
8.59450,,,-56.48735155,1.523074141
8.59500,,,-60.45487885,-4.886008421
8.59550,,,-65.33798937,-12.51586861
8.59600,,,-67.77954463,-19.53533999
8.59650,,,-63.81201733,-23.8080617
8.59700,,,-54.35099069,-24.11325611
8.59750,,,-43.97438083,-19.8405344
8.59800,,,-36.64971505,-14.34703506
8.59850,,,-33.90296538,-12.51586861
8.59900,,,-32.98738215,-14.65222947
8.59950,,,-30.8510213,-16.48339591
8.60000,,,-23.52635552,-14.04184065
8.60050,,,-11.92896802,-8.853535721
8.60100,,,-0.0263861232,-3.970425198
8.60150,,,7.603474069,-0.3080923056
8.60200,,,11.57100137,3.049046179
8.60250,,,14.92813985,4.880212625
8.60300,,,16.45411189,3.964629402
8.60350,,,11.87619578,-0.918481121
8.60400,,,2.720363546,-5.496397237
8.60450,,,-3.0783302,-6.41198046
8.60500,,,-1.247163754,-4.886008421
